,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,ocean_proximity_encoded
8825,33.0,3463.0,1170.0,1845.0,1134.0,2.0205,243800.0,<1H OCEAN,4
8826,30.0,2353.0,728.0,1365.0,718.0,2.0702,283300.0,<1H OCEAN,4
8827,37.0,7097.0,2010.0,2913.0,1939.0,2.875,300000.0,<1H OCEAN,4
8828,36.0,1390.0,458.0,874.0,468.0,2.5812,200000.0,<1H OCEAN,4
8829,28.0,1111.0,300.0,526.0,294.0,2.6136,383300.0,<1H OCEAN,4
8830,38.0,1349.0,344.0,547.0,309.0,3.2159,383300.0,<1H OCEAN,4
8831,38.0,4408.0,1295.0,1690.0,1229.0,3.0156,300000.0,<1H OCEAN,4
8832,33.0,3180.0,865.0,1347.0,841.0,4.0651,500001.0,<1H OCEAN,4
8833,31.0,6348.0,1827.0,2559.0,1755.0,3.2818,225000.0,<1H OCEAN,4
8834,22.0,4247.0,1253.0,1766.0,1170.0,3.1517,341700.0,<1H OCEAN,4
8835,24.0,630.0,172.0,257.0,147.0,5.5224,400000.0,<1H OCEAN,4
8836,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,312500.0,<1H OCEAN,4
8837,52.0,1479.0,360.0,652.0,346.0,2.945,431400.0,<1H OCEAN,4
8838,30.0,4524.0,1312.0,1910.0,1243.0,2.8889,335300.0,<1H OCEAN,4
8839,52.0,1244.0,304.0,444.0,282.0,3.5114,430800.0,<1H OCEAN,4
8840,48.0,1226.0,288.0,370.0,264.0,3.9375,450000.0,<1H OCEAN,4
8841,24.0,8264.0,2437.0,3148.0,2274.0,3.5659,281300.0,<1H OCEAN,4
8842,28.0,4001.0,1352.0,1799.0,1220.0,2.5784,272900.0,<1H OCEAN,4
8843,27.0,4312.0,1214.0,1634.0,1097.0,3.6207,362500.0,<1H OCEAN,4
8844,28.0,2347.0,608.0,785.0,548.0,4.4167,425000.0,<1H OCEAN,4
8845,28.0,833.0,230.0,349.0,210.0,3.067,375000.0,<1H OCEAN,4
8846,27.0,3979.0,510.0,1351.0,520.0,15.0001,500001.0,<1H OCEAN,4
8847,45.0,2686.0,283.0,857.0,259.0,15.0001,500001.0,<1H OCEAN,4
8848,52.0,3759.0,464.0,1407.0,422.0,15.0001,500001.0,<1H OCEAN,4
8849,52.0,3815.0,439.0,1266.0,413.0,15.0001,500001.0,<1H OCEAN,4
8850,37.0,2716.0,302.0,809.0,291.0,15.0001,500001.0,<1H OCEAN,4
8851,40.0,3552.0,392.0,1024.0,370.0,15.0001,500001.0,<1H OCEAN,4
8852,48.0,2413.0,261.0,770.0,248.0,15.0001,500001.0,<1H OCEAN,4
8853,52.0,3562.0,394.0,1163.0,361.0,15.0001,500001.0,<1H OCEAN,4
8854,52.0,1202.0,142.0,408.0,138.0,15.0001,500001.0,<1H OCEAN,4
8855,48.0,2799.0,596.0,1235.0,561.0,4.4896,500001.0,<1H OCEAN,4
8856,33.0,5301.0,1281.0,2243.0,1159.0,4.2386,500001.0,<1H OCEAN,4
8857,45.0,3143.0,553.0,1153.0,564.0,5.7762,500001.0,<1H OCEAN,4
8858,27.0,6605.0,1710.0,2665.0,1520.0,3.8088,500001.0,<1H OCEAN,4
8859,22.0,2170.0,593.0,850.0,520.0,2.9107,500001.0,<1H OCEAN,4
8860,36.0,1661.0,395.0,690.0,365.0,3.3438,500001.0,<1H OCEAN,4
8861,50.0,1509.0,291.0,690.0,259.0,6.2344,500001.0,<1H OCEAN,4
8862,52.0,1213.0,194.0,503.0,194.0,8.0095,500001.0,<1H OCEAN,4
8863,52.0,1311.0,217.0,578.0,205.0,7.6771,500001.0,<1H OCEAN,4
8864,43.0,1879.0,397.0,873.0,382.0,3.8158,500001.0,<1H OCEAN,4
8865,37.0,2975.0,705.0,1291.0,654.0,5.3316,500001.0,<1H OCEAN,4
8866,39.0,3299.0,831.0,1649.0,759.0,3.3295,500001.0,<1H OCEAN,4
8867,37.0,3781.0,873.0,1725.0,838.0,4.1455,500001.0,<1H OCEAN,4
8868,47.0,3652.0,967.0,1438.0,887.0,3.6964,500001.0,<1H OCEAN,4
8869,52.0,1871.0,326.0,646.0,284.0,8.2961,500001.0,<1H OCEAN,4
8870,52.0,2501.0,362.0,748.0,349.0,6.6343,500001.0,<1H OCEAN,4
8871,43.0,2665.0,556.0,1015.0,506.0,4.1411,500001.0,<1H OCEAN,4
8872,43.0,4994.0,1057.0,1830.0,969.0,5.5321,500001.0,<1H OCEAN,4
8873,47.0,2979.0,626.0,1076.0,571.0,3.9904,500001.0,<1H OCEAN,4
8874,52.0,204.0,34.0,1154.0,28.0,9.337,500001.0,<1H OCEAN,4
8875,52.0,2416.0,291.0,810.0,270.0,13.8556,500001.0,<1H OCEAN,4
8876,50.0,2597.0,340.0,964.0,339.0,13.3036,500001.0,<1H OCEAN,4
8877,48.0,2381.0,345.0,859.0,306.0,8.0257,500001.0,<1H OCEAN,4
8878,52.0,3000.0,374.0,1143.0,375.0,15.0001,500001.0,<1H OCEAN,4
8879,52.0,2233.0,317.0,769.0,277.0,8.3839,500001.0,<1H OCEAN,4
8880,31.0,4066.0,951.0,1532.0,868.0,4.8125,500001.0,<1H OCEAN,4
8881,30.0,4061.0,927.0,1487.0,865.0,4.1827,435100.0,<1H OCEAN,4
8882,40.0,1382.0,167.0,483.0,178.0,11.7045,500001.0,<1H OCEAN,4
8883,52.0,1506.0,208.0,547.0,186.0,7.8705,500001.0,<1H OCEAN,4
8884,52.0,1711.0,245.0,671.0,242.0,7.7572,500001.0,<1H OCEAN,4
8885,44.0,2146.0,394.0,851.0,355.0,6.48,500001.0,<1H OCEAN,4
8886,37.0,4072.0,905.0,1468.0,923.0,3.8571,500001.0,<1H OCEAN,4
8887,24.0,7418.0,1755.0,2713.0,1577.0,5.0867,500001.0,<1H OCEAN,4
8888,31.0,4949.0,1293.0,1985.0,1244.0,4.252,436700.0,<1H OCEAN,4
8889,32.0,6365.0,1784.0,2767.0,1698.0,3.6451,383300.0,<1H OCEAN,4
8890,28.0,5109.0,1482.0,2313.0,1451.0,3.3266,483300.0,<1H OCEAN,4
8891,24.0,2924.0,1013.0,1492.0,943.0,2.775,291700.0,<1H OCEAN,4
8892,35.0,2914.0,934.0,1334.0,870.0,2.9934,350000.0,<1H OCEAN,4
8893,25.0,2757.0,738.0,1014.0,633.0,3.1433,500001.0,<1H OCEAN,4
8894,32.0,3851.0,900.0,1456.0,836.0,4.5208,442100.0,<1H OCEAN,4
8895,31.0,3155.0,808.0,1208.0,745.0,3.6769,450000.0,<1H OCEAN,4
8896,27.0,4725.0,1185.0,1945.0,1177.0,4.1365,470800.0,<1H OCEAN,4
8897,32.0,1793.0,476.0,1143.0,448.0,2.8981,353600.0,<1H OCEAN,4
8898,28.0,2545.0,752.0,1548.0,679.0,2.9125,475000.0,<1H OCEAN,4
8899,29.0,2709.0,799.0,1238.0,793.0,3.1563,330000.0,<1H OCEAN,4
8900,47.0,1956.0,277.0,724.0,277.0,8.9616,500001.0,<1H OCEAN,4
8901,49.0,3780.0,741.0,1435.0,690.0,4.3158,500001.0,<1H OCEAN,4
8902,40.0,1395.0,285.0,610.0,262.0,3.9659,500001.0,<1H OCEAN,4
8903,36.0,2539.0,535.0,979.0,500.0,3.6667,500001.0,<1H OCEAN,4
8904,32.0,2909.0,748.0,1310.0,706.0,4.516,350000.0,<1H OCEAN,4
8905,32.0,3024.0,784.0,1323.0,740.0,3.3889,347900.0,<1H OCEAN,4
8906,39.0,1530.0,401.0,1074.0,375.0,3.5076,381800.0,<1H OCEAN,4
8907,29.0,3287.0,882.0,1523.0,823.0,3.7381,290600.0,<1H OCEAN,4
8908,31.0,2642.0,681.0,1303.0,625.0,3.5987,340500.0,<1H OCEAN,4
8909,19.0,902.0,284.0,414.0,272.0,1.3333,310000.0,<1H OCEAN,4
8910,22.0,1249.0,483.0,1106.0,481.0,2.5261,375000.0,<1H OCEAN,4
8911,29.0,1585.0,542.0,1019.0,487.0,2.7072,375000.0,<1H OCEAN,4
8912,30.0,2075.0,687.0,1026.0,592.0,3.1635,366700.0,<1H OCEAN,4
8913,27.0,1965.0,631.0,1042.0,596.0,2.75,327300.0,<1H OCEAN,4
8914,39.0,1244.0,283.0,886.0,284.0,3.125,325000.0,<1H OCEAN,4
8915,52.0,523.0,135.8615147580138,317.0,130.0,2.2794,337500.0,<1H OCEAN,4
8916,29.0,2329.0,833.0,1953.0,800.0,2.6639,233300.0,<1H OCEAN,4
8917,38.0,2163.0,651.0,1759.0,584.0,2.3382,297500.0,<1H OCEAN,4
8918,11.0,72.0,16.0,150.0,20.0,2.625,250000.0,<1H OCEAN,4
8919,35.0,3057.0,774.0,2223.0,732.0,2.0745,332500.0,<1H OCEAN,4
8920,30.0,2027.0,609.0,1425.0,562.0,2.2917,330800.0,<1H OCEAN,4
8921,25.0,1583.0,460.0,983.0,422.0,2.7019,293800.0,<1H OCEAN,4
8922,28.0,1394.0,582.0,716.0,543.0,1.5132,450000.0,<1H OCEAN,4
8923,28.0,651.0,252.0,333.0,174.0,1.9722,500001.0,<1H OCEAN,4
8924,52.0,1241.0,502.0,679.0,459.0,2.3098,500001.0,<1H OCEAN,4
8925,31.0,2851.0,804.0,1410.0,782.0,4.0893,381500.0,<1H OCEAN,4
8926,41.0,2584.0,743.0,1058.0,668.0,3.2061,370000.0,<1H OCEAN,4
8927,30.0,3078.0,954.0,1561.0,901.0,3.4852,425000.0,<1H OCEAN,4
8928,32.0,3407.0,1071.0,1463.0,986.0,3.0369,500001.0,<1H OCEAN,4
8929,31.0,1829.0,458.0,719.0,392.0,4.4,353800.0,<1H OCEAN,4
8930,28.0,1259.0,302.0,668.0,280.0,4.2813,384400.0,<1H OCEAN,4
8931,42.0,1271.0,301.0,574.0,312.0,3.1304,340500.0,<1H OCEAN,4
8932,25.0,4149.0,1067.0,1749.0,1000.0,3.9722,450000.0,<1H OCEAN,4
8933,29.0,1727.0,479.0,741.0,431.0,3.6121,500000.0,<1H OCEAN,4
8934,52.0,1359.0,395.0,521.0,368.0,2.6736,500001.0,<1H OCEAN,4
8935,22.0,3484.0,975.0,1268.0,952.0,3.2609,500001.0,<1H OCEAN,4
8936,41.0,2136.0,549.0,986.0,557.0,2.7254,444400.0,<1H OCEAN,4
8937,44.0,2175.0,475.0,1019.0,448.0,4.793,470800.0,<1H OCEAN,4
8938,41.0,2704.0,557.0,1047.0,478.0,4.4211,462900.0,<1H OCEAN,4
8939,40.0,2198.0,611.0,1023.0,567.0,3.755,398300.0,<1H OCEAN,4
8940,41.0,752.0,201.0,482.0,207.0,2.5417,418200.0,<1H OCEAN,4
8941,48.0,1640.0,322.0,664.0,301.0,4.0,500001.0,<1H OCEAN,4
8942,46.0,1379.0,239.0,688.0,269.0,6.8901,500001.0,<1H OCEAN,4
8943,44.0,2017.0,343.0,958.0,382.0,6.1014,480100.0,<1H OCEAN,4
8944,43.0,1160.0,304.0,393.0,250.0,2.9167,461100.0,<1H OCEAN,4
8945,27.0,1782.0,471.0,837.0,422.0,3.7727,413000.0,<1H OCEAN,4
8946,41.0,2956.0,700.0,1212.0,645.0,3.4583,421900.0,<1H OCEAN,4
8947,45.0,1230.0,201.0,565.0,219.0,6.3521,493400.0,<1H OCEAN,4
8948,45.0,3803.0,970.0,1690.0,871.0,3.0476,456200.0,<1H OCEAN,4
8949,46.0,2571.0,502.0,1225.0,501.0,6.0436,473000.0,<1H OCEAN,4
8950,39.0,3599.0,776.0,1569.0,763.0,5.2571,405400.0,<1H OCEAN,4
8951,39.0,213.0,44.0,138.0,52.0,2.125,196400.0,<1H OCEAN,4
8952,44.0,1913.0,441.0,1295.0,432.0,3.9537,266400.0,<1H OCEAN,4
8953,45.0,2098.0,486.0,1343.0,481.0,3.9615,268600.0,<1H OCEAN,4
8954,38.0,2447.0,636.0,1312.0,574.0,3.5909,279400.0,<1H OCEAN,4
8955,45.0,1577.0,421.0,1042.0,375.0,3.4375,314500.0,<1H OCEAN,4
8956,18.0,9528.0,2075.0,3922.0,1920.0,4.7612,304100.0,<1H OCEAN,4
8957,25.0,1101.0,285.0,543.0,294.0,2.3571,340600.0,<1H OCEAN,4
8958,38.0,2521.0,647.0,1091.0,597.0,4.1296,322900.0,<1H OCEAN,4
8959,35.0,4424.0,918.0,2101.0,888.0,3.9688,355100.0,<1H OCEAN,4
8960,44.0,1494.0,262.0,618.0,266.0,5.4035,356300.0,<1H OCEAN,4
8961,40.0,593.0,137.0,371.0,132.0,4.6932,332800.0,<1H OCEAN,4
8962,40.0,1565.0,269.0,826.0,268.0,5.2035,485700.0,<1H OCEAN,4
8963,32.0,2612.0,418.0,1030.0,402.0,6.603,369200.0,<1H OCEAN,4
8964,43.0,612.0,135.0,402.0,142.0,5.1322,314900.0,<1H OCEAN,4
8965,35.0,1465.0,386.0,1104.0,345.0,4.056,339100.0,<1H OCEAN,4
8966,34.0,1816.0,335.0,872.0,339.0,4.85,329400.0,<1H OCEAN,4
8967,37.0,1534.0,258.0,751.0,259.0,5.444,336000.0,<1H OCEAN,4
8968,36.0,1280.0,240.0,704.0,217.0,5.9632,328100.0,<1H OCEAN,4
8969,36.0,1225.0,213.0,591.0,227.0,5.4663,326700.0,<1H OCEAN,4
8970,44.0,2122.0,385.0,1012.0,367.0,4.6687,344300.0,<1H OCEAN,4
8971,48.0,1427.0,253.0,693.0,268.0,5.7405,351600.0,<1H OCEAN,4
8972,44.0,2010.0,394.0,961.0,365.0,4.5982,333500.0,<1H OCEAN,4
8973,37.0,1426.0,259.0,689.0,261.0,5.5284,331000.0,<1H OCEAN,4
8974,26.0,2503.0,449.0,1218.0,426.0,5.3683,500001.0,<1H OCEAN,4
8975,43.0,2000.0,529.0,1290.0,514.0,4.7031,302500.0,<1H OCEAN,4
8976,33.0,3306.0,974.0,2475.0,924.0,2.8797,285300.0,<1H OCEAN,4
8977,42.0,1700.0,438.0,997.0,436.0,2.9213,305000.0,<1H OCEAN,4
8978,38.0,324.0,70.0,268.0,73.0,2.55,271400.0,<1H OCEAN,4
8979,45.0,1807.0,355.0,883.0,371.0,5.0357,329800.0,<1H OCEAN,4
8980,46.0,105.0,20.0,69.0,19.0,3.9643,275000.0,<1H OCEAN,4
8981,33.0,1139.0,299.0,734.0,257.0,3.2708,325000.0,<1H OCEAN,4
8982,37.0,1340.0,358.0,1008.0,340.0,3.7614,314300.0,<1H OCEAN,4
8983,45.0,2092.0,451.0,1190.0,429.0,3.8021,323000.0,<1H OCEAN,4
8984,44.0,305.0,72.0,156.0,70.0,5.9641,275000.0,<1H OCEAN,4
8985,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,500001.0,<1H OCEAN,4
8986,21.0,11308.0,3039.0,5127.0,2839.0,4.6277,228300.0,<1H OCEAN,4
8987,32.0,4018.0,564.0,1400.0,568.0,8.6718,439100.0,<1H OCEAN,4
8988,35.0,3702.0,648.0,1449.0,614.0,5.3194,313700.0,<1H OCEAN,4
8989,36.0,3228.0,543.0,1305.0,520.0,5.1695,397000.0,<1H OCEAN,4
8990,25.0,7105.0,1012.0,2519.0,1004.0,6.8112,500001.0,<1H OCEAN,4
8991,30.0,1879.0,226.0,740.0,266.0,6.431,492500.0,<1H OCEAN,4
8992,46.0,3402.0,503.0,1389.0,504.0,5.3462,270400.0,<1H OCEAN,4
8993,48.0,2741.0,439.0,1115.0,459.0,5.0514,269100.0,<1H OCEAN,4
8994,43.0,2657.0,548.0,1145.0,524.0,4.1375,287100.0,<1H OCEAN,4
8995,45.0,2005.0,368.0,909.0,364.0,4.6406,268900.0,<1H OCEAN,4
8996,45.0,1764.0,401.0,679.0,334.0,3.2021,222100.0,<1H OCEAN,4
8997,44.0,3183.0,513.0,1183.0,473.0,5.0407,314900.0,<1H OCEAN,4
8998,49.0,2863.0,411.0,1108.0,406.0,5.8993,313300.0,<1H OCEAN,4
8999,52.0,1114.0,169.0,486.0,176.0,4.2917,247600.0,<1H OCEAN,4
9000,49.0,2465.0,372.0,1018.0,359.0,4.0,296800.0,<1H OCEAN,4
9001,47.0,1107.0,199.0,437.0,178.0,3.7344,179400.0,<1H OCEAN,4
9002,48.0,1172.0,205.0,497.0,190.0,3.825,183000.0,<1H OCEAN,4
9003,40.0,2894.0,395.0,1063.0,409.0,6.939,372000.0,<1H OCEAN,4
9004,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,472000.0,<1H OCEAN,4
9005,42.0,718.0,140.0,324.0,131.0,6.4018,500001.0,<1H OCEAN,4
9006,35.0,2396.0,472.0,1054.0,457.0,6.4504,407000.0,<1H OCEAN,4
9007,43.0,2228.0,438.0,960.0,395.0,7.6091,438500.0,<1H OCEAN,4
9008,40.0,866.0,181.0,399.0,176.0,6.91,380000.0,<1H OCEAN,4
9009,16.0,319.0,59.0,149.0,64.0,4.625,433300.0,<1H OCEAN,4
9010,23.0,204.0,40.0,117.0,41.0,9.7646,500001.0,NEAR OCEAN,2
9011,12.0,2560.0,365.0,907.0,366.0,10.076,500001.0,NEAR OCEAN,2
9012,35.0,3795.0,690.0,1521.0,653.0,5.8735,448100.0,<1H OCEAN,4
9013,17.0,16544.0,2206.0,6214.0,2118.0,9.1228,500001.0,<1H OCEAN,4
9014,18.0,102.0,17.0,55.0,21.0,3.9934,500001.0,NEAR OCEAN,2
9015,9.0,11251.0,1594.0,3029.0,1227.0,6.7273,500001.0,<1H OCEAN,4
9016,10.0,4355.0,716.0,2030.0,674.0,6.5571,500001.0,NEAR OCEAN,2
9017,34.0,2255.0,402.0,857.0,317.0,4.5333,377300.0,NEAR OCEAN,2
9018,7.0,23866.0,4407.0,9873.0,4012.0,5.4032,318500.0,NEAR OCEAN,2
9019,9.0,30405.0,4093.0,12873.0,3931.0,8.0137,399200.0,NEAR OCEAN,2
9020,9.0,1143.0,179.0,647.0,180.0,6.8474,356700.0,NEAR OCEAN,2
9021,16.0,2950.0,387.0,1228.0,379.0,5.3749,346100.0,NEAR OCEAN,2
9022,12.0,7508.0,1058.0,2484.0,965.0,5.8788,500001.0,NEAR OCEAN,2
9023,22.0,11668.0,1730.0,4054.0,1671.0,6.9935,385500.0,NEAR OCEAN,2
9024,7.0,3003.0,504.0,1143.0,466.0,5.8548,500001.0,NEAR OCEAN,2
9025,19.0,3487.0,686.0,2782.0,584.0,7.9184,500001.0,NEAR OCEAN,2
9026,16.0,1409.0,244.0,970.0,172.0,8.0144,500001.0,NEAR OCEAN,2
9027,19.0,15990.0,2611.0,5175.0,2173.0,7.7848,500001.0,NEAR OCEAN,2
9028,21.0,3837.0,578.0,1509.0,509.0,8.4476,500001.0,NEAR OCEAN,2
9029,28.0,1343.0,215.0,487.0,199.0,6.83,500001.0,NEAR OCEAN,2
9030,25.0,4440.0,693.0,1560.0,636.0,8.8666,500001.0,<1H OCEAN,4
9031,36.0,2043.0,467.0,606.0,326.0,8.4331,500001.0,NEAR OCEAN,2
9032,25.0,3546.0,584.0,1530.0,601.0,7.4001,500001.0,NEAR OCEAN,2
9033,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,500001.0,NEAR OCEAN,2
9034,15.0,2981.0,625.0,1694.0,540.0,2.9541,106700.0,INLAND,3
9035,5.0,6739.0,1251.0,4614.0,1266.0,4.002,115100.0,INLAND,3
9036,6.0,10263.0,1864.0,6163.0,1781.0,3.8803,120000.0,INLAND,3
9037,32.0,3511.0,646.0,1733.0,510.0,3.46,123900.0,INLAND,3
9038,34.0,1218.0,285.0,797.0,248.0,2.4348,104800.0,INLAND,3
9039,14.0,2606.0,514.0,1228.0,512.0,2.5764,150000.0,INLAND,3
9040,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,144000.0,INLAND,3
9041,6.0,7430.0,1184.0,3489.0,1115.0,5.3267,140100.0,INLAND,3
9042,17.0,2479.0,390.0,1219.0,363.0,4.6417,125700.0,INLAND,3
9043,12.0,5319.0,875.0,2439.0,779.0,4.6629,131500.0,INLAND,3
9044,34.0,2156.0,397.0,1269.0,388.0,2.75,96800.0,INLAND,3
9045,28.0,718.0,124.0,347.0,121.0,4.025,102600.0,INLAND,3
9046,33.0,873.0,177.0,425.0,142.0,2.67,187500.0,INLAND,3
9047,5.0,5807.0,1182.0,2602.0,1007.0,2.4012,159400.0,INLAND,3
9048,5.0,10356.0,1647.0,4562.0,1427.0,4.9806,141100.0,INLAND,3
9049,6.0,4558.0,804.0,1543.0,563.0,2.8548,138500.0,INLAND,3
9050,16.0,3914.0,819.0,1524.0,795.0,2.415,137500.0,INLAND,3
9051,26.0,4230.0,823.0,2789.0,793.0,2.5179,104000.0,INLAND,3
9052,46.0,40.0,10.0,14.0,7.0,1.125,225000.0,INLAND,3
9053,7.0,4915.0,885.0,2833.0,874.0,4.3229,130000.0,INLAND,3
9054,34.0,1943.0,500.0,1078.0,446.0,1.1296,93800.0,INLAND,3
9055,32.0,3670.0,765.0,1986.0,673.0,3.682,108800.0,INLAND,3
9056,27.0,3019.0,501.0,1580.0,523.0,3.7804,113500.0,INLAND,3
9057,31.0,2666.0,662.0,1337.0,602.0,2.4432,101100.0,INLAND,3
9058,35.0,2118.0,374.0,1108.0,360.0,3.4327,100300.0,INLAND,3
9059,33.0,2815.0,485.0,1447.0,489.0,4.2679,119600.0,INLAND,3
9060,25.0,1703.0,342.0,775.0,309.0,4.5455,126500.0,INLAND,3
9061,17.0,2994.0,832.0,1571.0,695.0,2.5902,85400.0,INLAND,3
9062,32.0,1300.0,234.0,712.0,249.0,3.25,107500.0,INLAND,3
9063,9.0,4303.0,900.0,2240.0,861.0,3.7807,110900.0,INLAND,3
9064,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,146900.0,INLAND,3
9065,20.0,1257.0,201.0,551.0,186.0,4.6591,247200.0,INLAND,3
9066,15.0,2181.0,361.0,1057.0,300.0,4.625,118100.0,INLAND,3
9067,27.0,6007.0,998.0,2680.0,882.0,4.1719,117200.0,INLAND,3
9068,36.0,1338.0,250.0,709.0,250.0,3.5625,101400.0,INLAND,3
9069,33.0,2347.0,461.0,1482.0,374.0,2.8194,93000.0,INLAND,3
9070,32.0,1164.0,248.0,588.0,270.0,1.1917,86900.0,INLAND,3
9071,35.0,1503.0,309.0,842.0,300.0,2.5278,97700.0,INLAND,3
9072,36.0,1205.0,317.0,678.0,290.0,2.0182,98400.0,INLAND,3
9073,12.0,1984.0,614.0,1071.0,574.0,1.2532,102100.0,INLAND,3
9074,36.0,2696.0,454.0,1192.0,452.0,3.9615,116300.0,INLAND,3
9075,33.0,2918.0,494.0,1365.0,478.0,4.8787,127700.0,INLAND,3
9076,35.0,3114.0,583.0,1974.0,545.0,3.9028,126800.0,INLAND,3
9077,34.0,1439.0,327.0,708.0,298.0,3.2699,100000.0,INLAND,3
9078,48.0,1379.0,327.0,696.0,304.0,2.1167,94900.0,INLAND,3
9079,19.0,3430.0,601.0,1817.0,571.0,4.7875,163600.0,INLAND,3
9080,16.0,2035.0,370.0,704.0,330.0,2.1979,146400.0,INLAND,3
9081,5.0,9076.0,1503.0,7694.0,1278.0,4.875,163400.0,INLAND,3
9082,12.0,4881.0,803.0,2188.0,724.0,4.1667,171900.0,INLAND,3
9083,13.0,5341.0,773.0,2288.0,724.0,6.6772,185600.0,INLAND,3
9084,8.0,11275.0,1822.0,5731.0,1692.0,5.0285,167900.0,INLAND,3
9085,5.0,8352.0,1555.0,3723.0,1389.0,4.5659,140300.0,INLAND,3
9086,33.0,1781.0,326.0,913.0,314.0,3.9963,126800.0,INLAND,3
9087,9.0,1561.0,253.0,731.0,233.0,5.7049,173200.0,INLAND,3
9088,28.0,2357.0,408.0,1162.0,384.0,4.3636,179700.0,INLAND,3
9089,25.0,2627.0,387.0,1059.0,338.0,3.6382,138200.0,INLAND,3
9090,17.0,3810.0,662.0,1867.0,586.0,4.9,152400.0,INLAND,3
9091,17.0,4001.0,814.0,2313.0,756.0,3.0441,140100.0,INLAND,3
9092,17.0,1827.0,348.0,766.0,335.0,3.5673,136300.0,INLAND,3
9093,19.0,552.0,129.0,314.0,106.0,3.2125,185400.0,INLAND,3
9094,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,218400.0,INLAND,3
9095,31.0,1398.0,273.0,884.0,299.0,4.8409,264900.0,INLAND,3
9096,18.0,1859.0,375.0,913.0,372.0,4.3456,148900.0,INLAND,3
9097,25.0,3080.0,587.0,1558.0,510.0,5.0839,156700.0,INLAND,3
9098,10.0,4122.0,814.0,2164.0,710.0,4.2941,151600.0,INLAND,3
9099,34.0,81.0,26.0,53.0,14.0,1.4091,137500.0,INLAND,3
9100,7.0,681.0,125.0,485.0,104.0,2.7396,125600.0,INLAND,3
9101,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0,INLAND,3
9102,8.0,3484.0,647.0,2169.0,619.0,3.9766,135800.0,INLAND,3
9103,10.0,2907.0,559.0,1681.0,531.0,3.8594,141000.0,INLAND,3
9104,13.0,2815.0,535.0,1492.0,491.0,4.0945,135700.0,INLAND,3
9105,31.0,1537.0,416.0,1239.0,397.0,1.9722,99200.0,INLAND,3
9106,38.0,248.0,55.0,261.0,53.0,2.1413,96900.0,INLAND,3
9107,19.0,3562.0,606.0,1677.0,578.0,4.1573,228100.0,INLAND,3
9108,7.0,2465.0,336.0,978.0,332.0,7.1381,292200.0,INLAND,3
9109,2.0,11008.0,1549.0,4098.0,1367.0,6.4865,204400.0,INLAND,3
9110,33.0,2189.0,497.0,1459.0,443.0,2.3958,94500.0,INLAND,3
9111,33.0,2111.0,429.0,1067.0,397.0,3.7344,111400.0,INLAND,3
9112,5.0,7294.0,1139.0,3123.0,930.0,4.9904,154100.0,INLAND,3
9113,12.0,2472.0,408.0,1048.0,380.0,4.7097,262100.0,INLAND,3
9114,4.0,14348.0,2145.0,5839.0,1806.0,5.3799,222400.0,INLAND,3
9115,16.0,2573.0,427.0,1273.0,426.0,5.9508,181100.0,INLAND,3
9116,13.0,2614.0,650.0,1949.0,537.0,2.0547,102600.0,INLAND,3
9117,29.0,2370.0,475.0,1746.0,483.0,3.7464,113500.0,INLAND,3
9118,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,167600.0,INLAND,3
9119,5.0,6446.0,1154.0,3427.0,1104.0,3.9936,148500.0,INLAND,3
9120,32.0,1489.0,306.0,774.0,267.0,3.275,103500.0,INLAND,3
9121,29.0,2843.0,603.0,1517.0,573.0,2.6658,106900.0,INLAND,3
9122,7.0,20377.0,4335.0,11973.0,3933.0,3.3086,138100.0,INLAND,3
9123,4.0,9761.0,1683.0,4970.0,1535.0,4.5266,142900.0,INLAND,3
9124,5.0,1113.0,186.0,631.0,168.0,4.1719,146600.0,INLAND,3
9125,34.0,3416.0,601.0,1929.0,567.0,4.0147,107400.0,INLAND,3
9126,36.0,1493.0,258.0,899.0,260.0,3.86,109300.0,INLAND,3
9127,12.0,3851.0,857.0,2169.0,811.0,3.0101,116300.0,INLAND,3
9128,5.0,10264.0,1821.0,5871.0,1790.0,4.2329,145500.0,INLAND,3
9129,14.0,5144.0,887.0,2846.0,824.0,4.5615,137200.0,INLAND,3
9130,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,154300.0,INLAND,3
9131,4.0,10655.0,1706.0,5391.0,1529.0,5.083,151300.0,INLAND,3
9132,2.0,2701.0,530.0,1368.0,430.0,4.071,137400.0,INLAND,3
9133,5.0,16181.0,2971.0,8152.0,2651.0,4.5237,141800.0,INLAND,3
9134,14.0,2798.0,459.0,1236.0,404.0,4.8667,239900.0,INLAND,3
9135,11.0,17339.0,2866.0,8721.0,2803.0,5.9507,225200.0,INLAND,3
9136,22.0,4443.0,560.0,1573.0,496.0,10.0285,500001.0,<1H OCEAN,4
9137,14.0,3490.0,592.0,1710.0,580.0,5.9171,333300.0,INLAND,3
